step	country_code	country_name	country_name_en	region	risk_stage	stance	foreign_action	domestic_message	private_constraint	geopolitical_risk	energy_price_pressure	labor_market_uncertainty	compute_supply_constraint	fiscal_pressure	supply_chain_fragility	sns_anxiety_amplification	japan_policy_buffer	japan_impact_summary
21	EU	欧州連合	European Union	欧州	圧力上昇	規制維持と景気てこ入れ	対日へAI透明性と供給網分散の協調提案	規制と成長を両立し家計負担を抑える	加盟国間で景気対策と対露姿勢が割れる	47.0	36.0	62.0	61.0	73.0	54.0	69.0	41.0	生活費不安は一息。ただ就職とAI適応負担で将来像は揺れる
22	USA	アメリカ	United States	北米	圧力上昇	同盟結束とAI基盤確保	対日へ防衛分担とAI規制同調を再要求	ケア支援と雇用を守りつつ対外抑止	ケア財源と軍事・AI投資が衝突	72.0	54.0	81.0	92.0	88.0	73.0	83.0	21.0	介護×AIの将来像が割れ、負担増と職の不安が同時に強まる
22	CHN	中国	China	東アジア	境界的圧力	雇用不安を抑え対外圧を調整	対日重要部材を許認可で揺さぶりつつ抑制	AI化でも雇用と生活を守り秩序を維持	景気鈍化で強硬は失業と不満を招く	81.0	54.0	90.0	88.0	72.0	82.0	85.0	26.0	介護ロボ普及でも将来賃金不安が強まり分断感
22	JPN	日本	Japan	東アジア	圧力上昇	ケア投資を成長と安定で正当化	同盟協調で部材確保、対外発信を強化	介護の質と賃金を両立、負担は平準化	恒久財源難。賃上げと増税回避が衝突	60.0	40.0	82.0	56.0	97.0	63.0	87.0	12.0	ケア職評価は希望も生むが負担増懸念で将来不安が再燃
22	TWN	台湾	Taiwan	東アジア	境界的圧力	抑止維持と産業稼働を優先	対外安全協力を継続し供給保証を調整	緊張下でも雇用と生活を守る	電力・保険・人件費が増産を圧迫	66.0	49.0	61.0	58.0	74.0	69.0	65.0	38.0	ケア自動化論争が雇用不安と将来像の分断を増幅
22	KOR	韓国	South Korea	東アジア	圧力上昇	半導体競争と社会安定を優先	日米とAI半導体枠を固め、北朝鮮抑止も協調	ケアロボ投資で負担軽減、雇用転換も支援	若者雇用と介護費の圧力で政治コスト高	63.0	44.0	74.0	60.0	72.0	57.0	80.0	27.0	介護の自動化論が波及し、若者は職と将来像が揺れる
22	PRK	北朝鮮	North Korea	東アジア	境界的圧力	示威を小出しに抑止維持	発射準備の誇示と通信攪乱を示唆	抑止力で体制と生活を守る	燃料・外貨難で実射は抑制	85.0	34.0	74.0	62.0	64.0	67.0	86.0	32.0	安保不安が強まり、ケア報酬論争もSNSで悲観化しやすい
22	RUS	ロシア	Russia	ユーラシア	間接衝突	資源・情報で対外圧力を調整	資源輸出を微調整し制裁回避網を拡張	福祉の効率化と雇用維持を両立と説明	戦費と部品不足で社会投資が圧迫	80.0	66.0	72.0	86.0	79.0	74.0	82.0	26.0	ケア自動化の不安が増幅し、将来設計が硬直化
22	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援維持を優先し継戦	EU・G7へ防空弾薬と財政支援を再要請	前線維持とインフラ防護を最優先に進める	動員疲労と資金不足、支援国の世論が不安	83.0	49.0	73.0	63.0	88.0	62.0	78.0	32.0	社会保障論争で支援が揺れる懸念が増え、将来不安が再燃
22	IRN	イラン	Iran	中東	境界的圧力	生活不満抑えつつ対外強硬	停戦枠組み維持を演出し制裁緩和探る	生活を守り外圧に屈しないと強調	財政難と不満増で譲歩も強硬も痛い	62.0	60.0	76.0	66.0	90.0	72.0	80.0	18.0	燃料高と不確実性が残り、将来設計が保守化する
22	ISR	イスラエル	Israel	中東	間接衝突	抑止優先、技術確保を加速	停戦枠を維持しつつ輸出管理と対サイバー強化	治安最優先、生活支援は重点配分で守る	戦費と分断で福祉投資が薄く人材流出懸念	64.0	52.0	68.0	83.0	86.0	67.0	84.0	24.0	ケア領域の自動化競争が不安を刺激し、将来像が硬くなる
22	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と対話を維持	OPEC+で小幅調整、航路警戒と仲介継続	歳入を守り改革投資と治安を両立	増産は値崩れ、強硬は報復で不安定化	59.0	52.0	64.0	46.0	66.0	53.0	69.0	34.0	燃料負担は中程度でも、ケア職の将来不安が増幅し慎重化
22	EU	欧州連合	European Union	欧州	圧力上昇	ケアAI規制と産業支援	対日へケアAI基準と相互認証を提案	ケア負担を技術で軽減し雇用も守る	加盟国で福祉財源と移民論が割れる	46.0	34.0	66.0	63.0	74.0	55.0	71.0	40.0	介護×AIが現実化。仕事観は揺れつつも道は増える
23	USA	アメリカ	United States	北米	境界的圧力	安全規制主導で同盟を統制	対日へAI安全規制同調と供給審査を要求	事故再発防止と競争力維持を両立	規制強化で産業反発、選挙と財政が重い	78.0	57.0	86.0	95.0	90.0	76.0	88.0	18.0	規制と職変化が同時に来て、挑戦より防衛の気分が強まる
23	CHN	中国	China	東アジア	境界的圧力	事故規制を梃子に対外圧維持	対日重要素材を許認可で遅延、交渉で緩和示唆	安全事故防止と雇用維持を同時に進める	景気鈍化で強硬継続は失業不満を増幅	84.0	56.0	92.0	91.0	74.0	86.0	88.0	23.0	AI規制と部材遅延で学習・就職の見通しが曇り焦燥が増す
23	JPN	日本	Japan	東アジア	圧力上昇	安全と成長の両立優先	規制協調と半導体確保で同盟調整	事故対応と産業競争力を同時に守る	規制で投資減懸念。恒久財源が薄い	61.0	43.0	84.0	60.0	96.0	66.0	90.0	10.0	AI不信と就職不安が増幅。挑戦意欲は冷えやすいが支援設計で緩和余地
23	TWN	台湾	Taiwan	東アジア	境界的圧力	安全準拠で供給信頼を維持	同盟と安全基準整合、供給契約を再設計	規制強化下でも雇用と産業稼働を守る	保険・監査費増で投資と人材確保が逼迫	64.0	51.0	63.0	66.0	76.0	71.0	69.0	36.0	AI不信と規制で進路不安が増幅、ただ供給説明で最悪は回避
23	KOR	韓国	South Korea	東アジア	圧力上昇	規制順守と供給網防衛	日米と安全基準整合、半導体輸出管理も調整	事故再発防止と産業競争力を両立する	若者不安と対北抑止で妥協余地が小さい	64.0	46.0	78.0	66.0	74.0	60.0	84.0	25.0	規制強化で採用が鈍り、将来像がさらに不透明化
23	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威と攪乱で抑止誇示	短距離発射示唆とサイバー攪乱を強化	外圧に屈せず安全と体制を守る	燃料・外貨難で実射頻度は抑制	88.0	36.0	77.0	64.0	66.0	69.0	89.0	30.0	安保不安とAI規制論が重なり将来像が曇る
23	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と情報で圧力維持	資源価格を揺らし制裁回避網を更新	AI規制は安全確保で産業も守る	戦費と規制で技術獲得が細る	82.0	70.0	74.0	88.0	80.0	76.0	84.0	24.0	AI規制と不足報道で将来が霞み、慎重化が進む
23	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援確保を最優先で継戦	G7へ防空・財政支援とAI軍民規制の整合要請	規制順守で支援を維持し前線と電力を守る	支援国がAI規制で内向き化、資金と弾薬が細る	84.0	52.0	75.0	68.0	90.0	64.0	80.0	30.0	安全保障とAI規制の同時不安で、将来像が曇り就職観が硬化
23	IRN	イラン	Iran	中東	境界的圧力	停戦維持演出と対外圧力継続	事故便乗で技術輸出規制を批判し交渉	外圧と危険技術から国民を守る	制裁と財政難で譲歩余地が薄い	64.0	62.0	78.0	70.0	92.0	74.0	83.0	16.0	燃料高とAI規制で不確実性が増し挑戦を控える
23	ISR	イスラエル	Israel	中東	間接衝突	安全優先でAI規制主導	同盟と連携しAI規制・輸出管理を強化	AI事故を受け安全最優先、競争力も守る	治安と政権正統性が最優先で産業負担増	66.0	54.0	70.0	86.0	88.0	69.0	86.0	23.0	規制と輸出管理で計算資源不安が増幅し、若者の将来像が縮む
23	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格防衛と対外調停	OPEC+慎重運用、AI規制協調と投資誘致	歳入確保で改革継続、AIは安全最優先	値崩れ回避と治安費、AI投資が綱引き	60.0	54.0	66.0	48.0	65.0	55.0	71.0	33.0	物価不安とAI規制報道で就職観が硬化、挑戦回避が増える
23	EU	欧州連合	European Union	欧州	圧力上昇	事故受け規制と競争両立	対日へ安全評価・監査の共通枠提案	安全確保と産業競争力を同時に守る	加盟国間で規制強度と責任分担が割れる	44.0	33.0	69.0	66.0	76.0	57.0	78.0	38.0	安全事故報道で不安増。だが共通基準で進路は見えやすい
24	USA	アメリカ	United States	北米	境界的圧力	同盟束ねつつAI統制を強化	対日へAI安全基準同調と計算資源の審査強化	雇用不安と安全事故を抑えつつ競争力を守る	産業反発と分断、選挙前で妥協余地が小さい	80.0	58.0	88.0	96.0	91.0	78.0	90.0	16.0	挑戦より防衛の気分が強まり、進路選択が保守化する
24	CHN	中国	China	東アジア	境界的圧力	許認可圧と対話を併用	対日素材を許認可で調整、緩和条件提示	雇用安定と安全管理で競争力を守る	景気鈍化で強硬長期化は失業不満が怖い	82.0	58.0	90.0	88.0	70.0	84.0	86.0	26.0	部材・計算資源の先行き不透明で就活と学習が揺れ焦燥が増す
24	JPN	日本	Japan	東アジア	圧力上昇	分配と成長の再設計で安定優先	同盟協調で抑止維持、資源調達分散	雇用・住居・ケア不安へ重点支援を提示	恒久財源薄く世代間配分が政治争点化	63.0	49.0	82.0	58.0	97.0	64.0	91.0	9.0	将来不安が固定化しやすい。支援が見えないと挑戦回避が加速
24	TWN	台湾	Taiwan	東アジア	境界的圧力	供給信頼と抑止の同時運用	監査合格品の出荷枠維持、同盟演習連携	雇用と生活を守りつつ抑止力を強化	若者不安と費用増で政治合意が割れやすい	66.0	53.0	66.0	68.0	78.0	73.0	71.0	34.0	就職・物価・戦争連想が重なり将来像が縮むが供給説明で暴落は回避
24	KOR	韓国	South Korea	東アジア	圧力上昇	技術主権優先で同盟順守	日米と輸出管理整合、対北抑止を強化	雇用不安に対処しつつ安保を崩さない	若者支援と防衛費、産業補助が競合	63.0	50.0	80.0	67.0	76.0	62.0	85.0	24.0	雇用と規制の不透明さが残り、将来像が描きにくい
24	PRK	北朝鮮	North Korea	東アジア	間接衝突	示威継続で体制優先	発射準備を誇示しつつサイバー攪乱を継続	敵対勢力の脅威に備え団結し耐える	外貨・燃料難で実射と長期戦は抑制	90.0	38.0	79.0	66.0	67.0	70.0	90.0	29.0	不安常態化で将来設計が縮み、政治争点化が進む
24	RUS	ロシア	Russia	ユーラシア	間接衝突	資源と情報で持久	資源輸出を調整し制裁回避網を強化	長期戦でも生活と産業を守る	戦費で技術投資が細り不満が増える	83.0	73.0	77.0	89.0	81.0	78.0	86.0	23.0	雇用・住居不安報道が重なり将来像が縮み、慎重化が強まる
24	UKR	ウクライナ	Ukraine	欧州	限定戦争	支援継続を条件整備で確保	EU・G7へ復興枠と防空継続を要請	復興と動員の両立で生活崩れを抑える	人的損耗と財政逼迫で改革が進みにくい	83.0	54.0	78.0	69.0	91.0	66.0	82.0	29.0	紛争長期化とAI雇用不安が重なり、将来設計が保守化しやすい
24	IRN	イラン	Iran	中東	境界的圧力	停戦演出と対外交渉継続	停戦順守を主張し制裁緩和を再要求	生活不安は外圧の結果、耐える	財政難と不満で強硬姿勢が必要	66.0	68.0	80.0	72.0	93.0	76.0	86.0	15.0	燃料高と雇用不安が重なり将来像が縮む
24	ISR	イスラエル	Israel	中東	間接衝突	安全優先で輸出管理維持	同盟連携で輸出管理・対サイバーを強化	治安と抑止を優先し危機管理を徹底	戦時負担で財政逼迫、産業も疲弊	64.0	57.0	73.0	88.0	86.0	72.0	84.0	24.0	計算資源不安と雇用不透明が重なり、将来設計が細る
24	SAU	サウジアラビア	Saudi Arabia	中東	圧力上昇	価格安定と投資呼び込み	OPEC+慎重運用、対話窓口で緊張管理	歳入を守り改革と雇用創出を継続	治安費と若年雇用、AI投資が同時負担	61.0	57.0	68.0	49.0	66.0	56.0	73.0	32.0	物価と雇用不安が重なり将来像が縮むが、実需が強い分野へ志向が寄る
24	EU	欧州連合	European Union	欧州	圧力上昇	雇用不安抑制と規制強化	対日へAI監査・労働移行支援の連携提案	雇用と安全を守り公正な移行を進める	加盟国で負担配分が割れ景気に弱い	46.0	38.0	74.0	61.0	71.0	55.0	80.0	36.0	転職不安と制度論争が増幅。基準明確化は安心材料
25	USA	アメリカ	United States	北米	境界的圧力	同盟連携でAI採用基準を標準化	対日へ採用AI監査・説明責任の同調要求	若者雇用の信頼回復へ透明性と競争力	産業界の抵抗と選挙前の分断で強硬寄り	78.0	56.0	90.0	97.0	89.0	76.0	92.0	15.0	基準追随で進路が規格寄りに。挑戦より安定を選ぶ
25	CHN	中国	China	東アジア	境界的圧力	輸出管理を梃子に対話圧迫	対日AI部材の許認可を厳格化、例外枠で交渉	雇用と安全を守るため管理を強化する	景気鈍化で強硬長期化は失業不満が増える	84.0	56.0	92.0	90.0	72.0	86.0	88.0	24.0	採用基準の不透明感が増え、学習投資と就活が迷走し焦燥が拡大
25	JPN	日本	Japan	東アジア	圧力上昇	採用透明化で不安抑制	同盟先とAI人材基準・供給網を協議	採用基準の透明化と再訓練で機会確保	恒久財源不足で制度実装が遅れがち	62.0	50.0	86.0	60.0	97.0	65.0	94.0	8.0	基準が見えないと焦燥が増幅。透明化が出れば挑戦が戻る
25	TWN	台湾	Taiwan	東アジア	境界的圧力	供給信頼と人材不安の抑制	対日供給枠を固定し監査情報を共有	雇用の見通しを示し供給信頼を守る	透明性要求が政治対立とコストを増やす	67.0	54.0	69.0	70.0	80.0	74.0	75.0	33.0	学ぶ軸の不明瞭さが不安を増幅、半導体説明で最悪像は抑制
